"","Acer100_S145_L001","Acer102_S169_L001","Acer103_S181_L001","Acer104_S98_L001","Acer105_S110_L001","Acer106_S122_L001","Acer107_S134_L001","Acer108_S146_L001","Acer109_S158_L001","Acer10_S10_L001","Acer110_S170_L001","Acer111_S182_L001","Acer112_S99_L001","Acer113_S111_L001","Acer114_S123_L001","Acer115_S135_L001","Acer116_S147_L001","Acer117_S159_L001","Acer118_S171_L001","Acer119_S183_L001","Acer11_S11_L001","Acer120_S100_L001","Acer121_S112_L001","Acer122_S124_L001","Acer123_S136_L001","Acer124_S148_L001","Acer125_S160_L001","Acer126_S172_L001","Acer127_S184_L001","Acer128_S101_L001","Acer129_S113_L001","Acer12_S12_L001","Acer130_S125_L001","Acer131_S137_L001","Acer132_S149_L001","Acer133_S161_L001","Acer134_S173_L001","Acer135_S185_L001","Acer136_S102_L001","Acer137_S114_L001","Acer138_S126_L001","Acer139_S138_L001","Acer13_S13_L001","Acer140_S150_L001","Acer141_S162_L001","Acer142_S174_L001","Acer143_S186_L001","Acer144_S103_L001","Acer145_S115_L001","Acer146_S127_L001","Acer147_S139_L001","Acer148_S151_L001","Acer149_S163_L001","Acer14_S14_L001","Acer150_S175_L001","Acer151_S187_L001","Acer152_S104_L001","Acer153_S116_L001","Acer154_S128_L001","Acer155_S140_L001","Acer156_S152_L001","Acer157_S164_L001","Acer158_S176_L001","Acer159_S188_L001","Acer15_S15_L001","Acer160_S105_L001","Acer161_S117_L001","Acer162_S129_L001","Acer163b_S292_L001","Acer164_S177_L001","Acer165_S189_L001","Acer166_S118_L001","Acer167_S196_L001","Acer168_S197_L001","Acer169_S198_L001","Acer16_S16_L001","Acer170_S199_L001","Acer171_S200_L001","Acer172_S201_L001","Acer173_S202_L001","Acer174_S203_L001","Acer175_S204_L001","Acer176_S205_L001","Acer178_S207_L001","Acer179_S208_L001","Acer17_S17_L001","Acer180_S209_L001","Acer181_S210_L001","Acer182_S211_L001","Acer183_S212_L001","Acer184_S213_L001","Acer185_S214_L001","Acer186_S215_L001","Acer187_S216_L001","Acer189_S218_L001","Acer18_S18_L001","Acer190_S219_L001","Acer191_S220_L001","Acer193_S222_L001","Acer194_S223_L001","Acer195_S224_L001","Acer196_S225_L001","Acer197_S226_L001","Acer198_S227_L001","Acer199_S228_L001","Acer19_S19_L001","Acer1_S1_L001","Acer200_S229_L001","Acer201_S230_L001","Acer202_S231_L001","Acer203_S232_L001","Acer204_S233_L001","Acer205_S234_L001","Acer206_S235_L001","Acer207R_S301_L001","Acer207_S236_L001","Acer208R_S302_L001","Acer208_S237_L001","Acer209_S238_L001","Acer20_S20_L001","Acer210_S239_L001","Acer211_S240_L001","Acer212R_S303_L001","Acer212_S241_L001","Acer213_S242_L001","Acer214_S243_L001","Acer215R_S304_L001","Acer215_S244_L001","Acer216_S245_L001","Acer217R_S305_L001","Acer217_S246_L001","Acer218_S247_L001","Acer219_S248_L001","Acer220_S249_L001","Acer221_S250_L001","Acer222R_S306_L001","Acer222_S251_L001","Acer223R_S307_L001","Acer223_S252_L001","Acer224_S253_L001","Acer225R_S308_L001","Acer225_S254_L001","Acer226_S255_L001","Acer227_S256_L001","Acer228_S257_L001","Acer229_S258_L001","Acer22_S22_L001","Acer230_S259_L001","Acer231_S260_L001","Acer232R_S309_L001","Acer232_S261_L001","Acer233_S262_L001","Acer234R_S310_L001","Acer234_S263_L001","Acer235R_S311_L001","Acer235_S264_L001","Acer236R_S312_L001","Acer236_S265_L001","Acer237_S266_L001","Acer238_S267_L001","Acer239_S268_L001","Acer240_S269_L001","Acer241_S270_L001","Acer242_S271_L001","Acer243_S272_L001","Acer244_S108_L001","Acer245_S120_L001","Acer246_S132_L001","Acer247_S144_L001","Acer248_S156_L001","Acer249_S168_L001","Acer24_S24_L001","Acer250_S180_L001","Acer251_S192_L001","Acer252_S273_L001","Acer253_S274_L001","Acer254_S275_L001","Acer255_S276_L001","Acer256_S277_L001","Acer257_S278_L001","Acer258_S279_L001","Acer259_S280_L001","Acer25_S25_L001","Acer260_S281_L001","Acer261_S282_L001","Acer262_S283_L001","Acer263_S284_L001","Acer264_S285_L001","Acer265_S286_L001","Acer266_S287_L001","Acer267_S288_L001","Acer268_S107_L001","Acer269_S119_L001","Acer26_S26_L001","Acer270_S131_L001","Acer271_S143_L001","Acer272b_S300_L001","Acer273_S167_L001","Acer274_S179_L001","Acer275_S154_L001","Acer276_S166_L001","Acer277_S178_L001","Acer279_S130_L001","Acer27_S27_L001","Acer28_S28_L001","Acer29_S29_L001","Acer2_S2_L001","Acer30_S30_L001","Acer32_S32_L001","Acer339_S313_L001","Acer340_S314_L001","Acer341_S315_L001","Acer343_S316_L001","Acer345_S317_L001","Acer346_S318_L001","Acer34_S34_L001","Acer350_S319_L001","Acer355_S320_L001","Acer356_S321_L001","Acer357_S322_L001","Acer358_S323_L001","Acer35_S35_L001","Acer362_S324_L001","Acer364_S325_L001","Acer365_S326_L001","Acer366_S327_L001","Acer367_S328_L001","Acer369_S329_L001","Acer36_S36_L001","Acer370_S330_L001","Acer372_S331_L001","Acer373_S332_L001","Acer37_S37_L001","Acer38_S38_L001","Acer395_S333_L001","Acer398_S334_L001","Acer39_S39_L001","Acer3_S3_L001","Acer402_S335_L001","Acer406_S336_L001","Acer40_S40_L001","Acer410_S337_L001","Acer413_S338_L001","Acer414_S339_L001","Acer415_S340_L001","Acer416_S341_L001","Acer419_S342_L001","Acer41_S41_L001","Acer42_S42_L001","Acer43_S43_L001","Acer44_S44_L001","Acer45_S45_L001","Acer46_S46_L001","Acer47_S47_L001","Acer49_S49_L001","Acer504_S343_L001","Acer506_S344_L001","Acer508_S345_L001","Acer50_S50_L001","Acer513_S346_L001","Acer515_S347_L001","Acer51_S51_L001","Acer528_S348_L001","Acer534_S349_L001","Acer538_S350_L001","Acer53_S53_L001","Acer547_S351_L001","Acer548_S352_L001","Acer54_S54_L001","Acer553_S353_L001","Acer554_S354_L001","Acer555_S355_L001","Acer556_S356_L001","Acer557_S357_L001","Acer558_S358_L001","Acer559_S359_L001","Acer55_S55_L001","Acer565_S360_L001","Acer569_S361_L001","Acer56_S56_L001","Acer572_S362_L001","Acer575_S363_L001","Acer576_S364_L001","Acer581_S365_L001","Acer584_S366_L001","Acer58_S58_L001","Acer590_S367_L001","Acer591_S368_L001","Acer594_S369_L001","Acer595_S370_L001","Acer596_S371_L001","Acer5_S5_L001","Acer607_S372_L001","Acer61_S61_L001","Acer62_S62_L001","Acer63_S63_L001","Acer67b_S293_L001","Acer67c_S294_L001","Acer68b_S289_L001","Acer68c_S295_L001","Acer69b_S296_L001","Acer6_S6_L001","Acer70b_S297_L001","Acer71b_S298_L001","Acer73_S73_L001","Acer74b_S299_L001","Acer75_S74_L001","Acer76_S76_L001","Acer77_S77_L001","Acer78_S78_L001","Acer79_S79_L001","Acer7_S7_L001","Acer80_S80_L001","Acer81_S81_L001","Acer82_S82_L001","Acer83_S83_L001","Acer84_S84_L001","Acer85_S85_L001","Acer87_S87_L001","Acer88_S88_L001","Acer89_S89_L001","Acer8_S8_L001","Acer90_S90_L001","Acer91_S91_L001","Acer92_S92_L001","Acer93_S141_L001","Acer94_S153_L001","Acer95_S165_L001","Acer96_S97_L001","Acer97_S109_L001","Acer98_S121_L001","Acer99_S133_L001","Acer9_S9_L001","AcerMOCKP2_S190_L001","AcerMOCKP4_S291_L001","AcerMockP1_S95_L001","AcerMockP3_S193_L001"
"Acer100_S145_L001",0,0.595175951371243,0.52894197356083,0.674351510743366,0.526819083069262,0.520708829114943,0.423031134817033,0.51757688856594,0.700918756827569,0.684141241060214,0.590602681693455,0.73185695843703,0.588206241442485,0.572791334371553,0.472123782438582,0.66938726770225,0.632812726257214,0.563873154495626,0.649727620478842,0.735599301573202,0.726783158682309,0.457289830804067,0.783994240736628,0.654204858873643,0.51747004481844,0.651472126942628,0.732033217014886,0.630114055307192,0.5400783224413,0.439340943811444,0.557163002110301,0.688142291933004,0.495222524773005,0.552852710620566,0.500890380839178,0.572561164530273,0.571826564590435,0.547488997094063,0.682008410380483,0.703479321805713,0.742725103575042,0.80344987944739,0.632707793263231,0.535090175454259,0.472787314998104,0.54270412587795,0.519987073068599,0.733726388966819,0.526751604103213,0.632431463944372,0.617884407174727,0.754371096542748,0.442438311753287,0.5437798198789,0.52165750320674,0.498248111120459,0.643087513851613,0.673614173544016,0.496285201030071,0.648253216742931,0.625384441905593,0.481727699712802,0.580687611776953,0.559939254817663,0.44058746886031,0.515079036640548,0.564143045865151,0.551204225730584,0.683562731411934,0.588863884744137,0.578563398038693,0.601052462974321,0.70048637327516,0.895881865432373,0.807064642689122,0.548752649054115,0.745503053092916,0.669257464327547,0.773633952947631,0.80176155679956,0.773820145335637,0.617030522241973,0.712669188896508,0.598578064919095,0.705946173315831,0.536765970714086,0.792926324100804,0.706311299533028,0.658492986038851,0.614932605584584,0.719094042042259,0.741231893704828,0.752728522959571,0.71076700147482,0.711838581136322,0.792926324100804,0.784804382585892,0.822201513635459,0.789297947229573,0.725150364589783,0.722696598264702,0.759553846596964,0.66786770600105,0.719036639803298,0.752705460306274,0.765108133652082,0.687962900365214,0.815573536628511,0.649913046775959,0.852845943737865,0.796866178502427,0.805382377534424,0.801615556061341,0.836627744070754,0.619685628585622,0.752833899465807,0.593292742438006,0.724324177458473,0.658825938237703,0.620431073257578,0.727671605873636,0.783388995568792,0.544205701969474,0.671857990684378,0.743950520395388,0.680102999025976,0.504723493706155,0.7269407951339,0.748289169849335,0.540252649674049,0.684592645080574,0.657369471723898,0.676241371931813,0.654724860335196,0.581415482187206,0.576341269433025,0.65250850206141,0.534788111578026,0.616482592202346,0.709791856340062,0.748039160493738,0.780916084348703,0.714418142336808,0.73854121133333,0.623138637112071,0.749306894495632,0.758644850064814,0.618306402300933,0.605241761659727,0.525376486394353,0.576901730070884,0.690632951879562,0.610616567503058,0.713889345726551,0.60966930326818,0.61862348281005,0.477376133155001,0.685583180236271,0.643590646172031,0.767994151549277,0.512370832647873,0.673535314788303,0.694416633799541,0.67537203029701,0.644600935052228,0.589731728771149,0.71273565787781,0.47973690571234,0.557177847402434,0.670663322832601,0.580824069886458,0.682862170721584,0.510335938661864,0.525370441775917,0.674191366437417,0.626987137633387,0.821806823740125,0.716618071050548,0.7064703713307,0.764595915393402,0.66841453498562,0.763668374387362,0.731590459478328,0.728335541753529,0.678901714548629,0.705388912808205,0.627026255901634,0.499525988111466,0.45294345028309,0.771070990278635,0.655673154272915,0.59658698380662,0.798092845725664,0.674581185747696,0.638427523655635,0.510324338955704,0.475191081814875,0.50203726007739,0.48925298757278,0.535086994640949,0.558821060274314,0.535085890300389,0.525572267552148,0.585033190502218,0.54232137635588,0.492562677548812,0.572024107225182,0.725241777573158,0.702513339126565,0.599282194243642,0.544426107622381,0.603726856962624,0.633509088978224,0.479880544790512,0.523172943328179,0.6207853612628,0.475179950072708,0.534273187964496,0.546386129815226,0.568005210869894,0.773838132638906,0.731624936056077,0.611294197322497,0.562769750422218,0.563843874140866,0.650136309633742,0.510958256906231,0.470666961707755,0.787528164026148,0.549078942841794,0.636379603177124,0.46881120086573,0.562796739985951,0.5706094039287,0.53868473545895,0.605813212689752,0.709495808832729,0.631265586441917,0.548629037022714,0.487971807309131,0.541461745536395,0.563195316669272,0.586827218722947,0.551541725420364,0.55822390411613,0.580198702346632,0.596418381450087,0.515800263541916,0.680182550706133,0.42642257186059,0.582922334500611,0.880723159118519,0.657035826125908,0.834546000809896,0.751258436445444,0.69047773123322,0.540213998303892,0.613941848579806,0.604714164926751,0.498856449242957,0.629734147573351,0.798661091613351,0.729798367908501,0.450355970266415,0.676067624378472,0.551296802305172,0.804457837197767,0.642773737817497,0.634683281111122,0.780554455218183,0.740036064093362,0.719686141364132,0.706723236752716,0.693276838490124,0.558703943278617,0.526740625210502,0.627771197457749,0.528615930330385,0.482590769804649,0.704219201771069,0.547443557886559,0.51405013558888,0.548320294812312,0.642384533592771,0.665944128545179,0.744297219167904,0.551594608867357,0.682802471613595,0.484914063109424,0.556799170428447,0.493072037975496,0.648496084367476,0.663648008420187,0.729843491552718,0.84392512377046,0.699296431904659,0.55749689496329,0.444976398408777,0.496399523037493,0.516832369727709,0.48030290026342,0.5901305435616,0.626645042033471,0.91897842743662,0.79041535493928,0.737747709942631,0.646571656238162,0.611002434705943,0.684584818533558,0.653554837676207,0.544842676340142,0.628688620955417,0.688969916646889,0.576928178261158,0.78539761887198,0.758683904449188,0.632285894391181,0.771233857981257,0.708052663586738,0.738408631601709,0.479811546529836,0.594925683808346,0.697675520867744,0.459899286359971,0.573054939799437,0.704306400770544,0.499292834241473,0.565388240810741,0.571251944266028,0.509449156945424,0.521647763177965,0.49340641862298,0.841745997604047,0.868839636009206,0.847116768093744,0.901763165726111,0.868839636009206
"Acer102_S169_L001",0.595175951371243,0,0.64502127803869,0.504461067179597,0.439468849904691,0.579016729286778,0.588336701834631,0.391973781845164,0.324825420059159,0.216688658934648,0.382488220618898,0.609077251920711,0.573337187932352,0.269505555723675,0.564760001876818,0.31277882103595,0.317320327576329,0.483652776214946,0.174100431659472,0.407507656034039,0.347435080231688,0.420249729804309,0.548243091865803,0.709250669744642,0.616730660106979,0.483503548283539,0.367339470380022,0.412479087299188,0.528838578878423,0.45905874077837,0.380275705910241,0.447626332788202,0.369036335682942,0.532615036787411,0.333994236432811,0.460330357868344,0.366001934448454,0.454231083058831,0.370381053205449,0.288995398107146,0.477833348568145,0.599759963447517,0.578506379604489,0.341199279002279,0.428308428380791,0.556204725897541,0.481670352034127,0.336049318398889,0.371270596832259,0.506395003716285,0.458822021077464,0.434911569041051,0.504195267808175,0.38982650156278,0.496031783017989,0.610228077888214,0.332655225722949,0.597919296681711,0.474039094969388,0.235190982687434,0.48928845661633,0.522826536391465,0.589569257566047,0.552891187559317,0.551198772124944,0.406589725701455,0.438379650437584,0.588397576731058,0.511639058285015,0.530560524746571,0.542440083844736,0.530528052805281,0.571845050115718,0.750855257445515,0.513091951028914,0.64945015752244,0.389601458713207,0.320589585551442,0.458622126536565,0.500290006077972,0.457393418424937,0.455484801790739,0.481739184654453,0.73098772713506,0.444621095036611,0.490779102224251,0.504778109590944,0.499271809978127,0.638458173099002,0.534875354321867,0.534914015513581,0.623452721856878,0.505530488230775,0.555803342493853,0.553614128483938,0.504778109590944,0.516277898698364,0.602572598709062,0.54165967835113,0.547413112609666,0.687800536946881,0.506655808868139,0.53184656882438,0.524010995577865,0.603914104961024,0.679841313983779,0.567088522420783,0.633396163936932,0.555311172328167,0.672275311800024,0.519907175984931,0.578784716398626,0.696155605449539,0.631789561879037,0.72409710382331,0.446589120401249,0.555344693261951,0.516255458020457,0.69064132108689,0.514420919402472,0.414395220042745,0.482540178416467,0.584579210588146,0.185201007206738,0.443476571887582,0.514722488957173,0.688681062583333,0.55708332152071,0.854042402877014,0.65121677337177,0.471944174818037,0.505140589016499,0.503369135482147,0.537468325450468,0.345119946172087,0.71955834250164,0.486910143236907,0.722829710161819,0.437167646235656,0.531016666396722,0.854379933467973,0.511681962489662,0.375472921689112,0.38241702122015,0.413765676181896,0.491134078651097,0.396510174317661,0.371806159917785,0.415873995191707,0.690488558849328,0.550604298241628,0.684379973567131,0.732169010345571,0.373602041341012,0.554209478071097,0.533687291684471,0.578971429679145,0.46321103481661,0.436071378488291,0.510647034861566,0.640122404427151,0.598539190080725,0.684301864469334,0.202970737043621,0.409728280587475,0.591326991067683,0.433134494410614,0.549171834645304,0.437118692104596,0.539050359859328,0.310125918732205,0.57110425978489,0.483006052394662,0.333971786982013,0.501794757757916,0.438862729808356,0.57360076408787,0.346022749731667,0.457855629370356,0.436999097159525,0.36443883200418,0.43959106217838,0.358035280227794,0.323035512720326,0.373358370191057,0.424947383641534,0.493763669389218,0.57318381727283,0.607498863879488,0.493769133861409,0.225025063444429,0.553608599215151,0.491433533038118,0.370171834478298,0.55197557646654,0.607625490075016,0.436287359939714,0.624314126118407,0.589138108666492,0.459980947508622,0.731711444891051,0.688862851504687,0.666240553815595,0.563654710192211,0.414883670309339,0.615531130374293,0.598556352567675,0.414149616368286,0.620204700828926,0.465291898671633,0.714310761173132,0.642155636542761,0.757296027958777,0.547669511500647,0.631331632821106,0.479471878420477,0.51612171888149,0.519853225269731,0.476047904191617,0.733295302742677,0.484802624482052,0.468069388445346,0.637618561524393,0.67421858715396,0.718912829739552,0.329707874254523,0.485093173315018,0.5820290009292,0.731533477930994,0.538901411942161,0.753578001311689,0.644544202732993,0.425439792457206,0.58900612781681,0.561642186601344,0.726143602728052,0.282343210910437,0.45196366345026,0.716334643052095,0.559897779156715,0.524223285999705,0.741230896859593,0.619855471632224,0.699329845800787,0.686036094732384,0.602704456361982,0.59505605058925,0.484342118283471,0.692139710366432,0.619668802251682,0.50417270092017,0.79229767696841,0.499956207463279,0.60408439697838,0.545719745603296,0.230846945683684,0.625560989472936,0.610121520899936,0.660729850354424,0.559816637393498,0.789875582548284,0.826951104780955,0.801121536838599,0.54745740241289,0.625990316648798,0.596643507867857,0.613802797959648,0.463995889648479,0.459097374444517,0.482980176792441,0.449665714710204,0.489312682444332,0.339707333991409,0.636377302360909,0.709071315338731,0.680656299730205,0.521710795613676,0.633281078875599,0.520028570195164,0.332533704686298,0.626188017751749,0.651613820728723,0.627526984749171,0.713967189597691,0.547095307643545,0.462137055902693,0.715934659480881,0.324723624512748,0.639592081954275,0.727854119634135,0.564799725025631,0.459663023955813,0.570311698781014,0.632790312077617,0.626527741599375,0.540535305409719,0.547182891039132,0.64585110552648,0.685502004662137,0.63614814538665,0.509727038763079,0.705950875151616,0.462950996958432,0.806123122340887,0.535720938739428,0.714710617171442,0.532961026484765,0.396031675159658,0.263596530386589,0.572637063696033,0.589302627913455,0.481463380576695,0.497848696563212,0.704372351339692,0.714370706431268,0.709474207033567,0.773090582153293,0.501188579440444,0.558370277790879,0.485855257287992,0.564345166966841,0.522887538940064,0.617477793239959,0.57826881996595,0.568308343480547,0.652897578114206,0.398870012919648,0.70933323416516,0.429173302259338,0.476960547050256,0.563278252180995,0.567231369908677,0.629388539819918,0.821678957637488,0.777825545377382,0.888143898056594,0.821678957637488
"Acer103_S181_L001",0.52894197356083,0.64502127803869,0,0.600294454220144,0.515824567140859,0.485277586066599,0.423519735679956,0.591129121586533,0.772675727366586,0.741033707310983,0.618643136220304,0.628906513073289,0.545190869632661,0.619808074946112,0.60066663249422,0.725227384473582,0.642711648148008,0.570679902395741,0.712157393283456,0.757049406924041,0.740644619829242,0.569352662253416,0.775021561392444,0.569600612301698,0.537123793052753,0.625878363888949,0.686491590250772,0.605269489354771,0.506206805579765,0.529044935654468,0.614208568665146,0.654323939634323,0.566478307776658,0.5194254331387,0.585375557451546,0.537226482861333,0.563725621275063,0.599546345692276,0.780416731944227,0.714038965529499,0.699511585067009,0.771467455050319,0.529612138659936,0.628492195635347,0.54923249614925,0.49453380755642,0.524840921051732,0.794155590937605,0.544663148628599,0.618947597257158,0.615457164992176,0.671234985359616,0.489729557244234,0.609456874993598,0.532117487416815,0.527083802461584,0.643343037705034,0.687225904988846,0.538370485916376,0.702213643119888,0.646751832483147,0.437138672523327,0.598057434884869,0.504505590083222,0.445255688728224,0.613950482528747,0.562755826808856,0.550993364496062,0.632206057102483,0.608538322906936,0.624640045079822,0.619432116534449,0.719052055058544,0.878656501565531,0.822386959027981,0.498785135052741,0.702711389051936,0.762492218804204,0.73618382436275,0.867043470085128,0.735728796815822,0.592815103885291,0.801709152665355,0.646311078650253,0.778808297244654,0.580564304631114,0.758667936458532,0.673804665018916,0.618725781024597,0.626142847773332,0.690795084262512,0.726613301355422,0.638749441715051,0.662284570018863,0.666394702174695,0.758667936458532,0.749771546608653,0.793256754979785,0.713696717095638,0.637605508847679,0.601365851684893,0.777114000765568,0.686079571315002,0.673307628174939,0.670858193049066,0.78379114096339,0.685263428109223,0.780816240248078,0.586904309062959,0.828271294436057,0.810752125779585,0.789472595590856,0.769319500182263,0.771209266532215,0.538544338695371,0.785049534200004,0.551043138605657,0.737699551035003,0.621335819892747,0.654043226909042,0.735733186149576,0.747785747264846,0.60198676251125,0.727211074136355,0.781495135753001,0.679642737023058,0.51291774070302,0.657893432302115,0.771790019842923,0.597959472899685,0.70297248086012,0.730745856392363,0.692847878150238,0.629333160167949,0.629888075376583,0.564054693747344,0.701886408861563,0.585624484415185,0.569700087022312,0.731734657531376,0.722487830432606,0.815885383343049,0.671561411918476,0.802762756217866,0.642853872664095,0.765944701353725,0.768197173210876,0.709092058117216,0.665452309539824,0.605131706206975,0.561332760832316,0.651715710408011,0.454462415717432,0.795699324736546,0.568591498601588,0.579625249039726,0.484222193746796,0.741762134016758,0.667250479579528,0.780738054951253,0.537883049816974,0.753161755542473,0.645762335907725,0.731248019763336,0.721395108232363,0.514929841101622,0.716533175928823,0.529211824175373,0.636045361138595,0.677104786444205,0.622722781286237,0.692449677929282,0.53091949286657,0.56576815870971,0.686517547684444,0.720691836117632,0.792326442513444,0.771708259091351,0.700054324301555,0.725650528694646,0.697065035641996,0.781589744741325,0.746011510633279,0.788380233387948,0.74204981405293,0.769674954732147,0.723502658614835,0.543493726472673,0.520188735324714,0.806916371964781,0.733562176869107,0.64206249641795,0.81234602887331,0.657341615930216,0.585922599186685,0.519717144231311,0.57138791441117,0.472426530832003,0.509139634969738,0.56838539545055,0.513725092531562,0.604772878646596,0.607768381826,0.516250875307769,0.561186186758271,0.489913804353906,0.560774525847371,0.64843961365727,0.610888268465188,0.603032002013094,0.573731062464536,0.561843671377764,0.642653550428798,0.531273773102667,0.537082007228114,0.670409826170932,0.585268070296356,0.565861262665627,0.533726809006667,0.480796607749557,0.733416602457521,0.624021234017406,0.621959196068526,0.598473958458886,0.554621657275787,0.676587810908305,0.592244238258944,0.473176849192701,0.727917003138906,0.608766572965624,0.607782940505947,0.486315543989001,0.557978649291363,0.621244628643977,0.561404464763732,0.587152001400799,0.767552262593038,0.634560238707261,0.475088303322979,0.548687491910659,0.564878924942251,0.55888692445487,0.557831037480868,0.547668222680678,0.558912351404548,0.639861604601675,0.550116226253774,0.582471510205481,0.628833781415941,0.484711022819408,0.578241543095633,0.86098993018964,0.734216586074261,0.860623422619913,0.684563657850497,0.747380571150299,0.497755529046174,0.570325047180779,0.647407224778813,0.508572363180539,0.49761499166567,0.778803256992103,0.695044660523234,0.532477894885761,0.670337739702294,0.639280706956176,0.772570087069032,0.693124240833305,0.652764229070107,0.804395981852501,0.77315978969025,0.705106447384946,0.787538026122622,0.691955287664243,0.435339113699074,0.565153773201463,0.677528585084855,0.504383222923401,0.493528065941643,0.776176195890835,0.366377572691818,0.546588255021499,0.509721847150959,0.578582882458701,0.679631621899385,0.760835560396692,0.414091945941085,0.719636116096293,0.501957177413641,0.452701469842879,0.567420896311393,0.651697825018701,0.598900467813384,0.647452299575678,0.871064426584974,0.633105706789721,0.584274705099565,0.511606742999193,0.487432919503404,0.511058731589263,0.494484035367362,0.636799384117748,0.637508967211654,0.905574172027477,0.81795947227177,0.652760661298279,0.683721825083305,0.678810464885856,0.697715040996605,0.593122270910981,0.489447026968284,0.633865379776644,0.747647037999855,0.549799287177456,0.750940689822367,0.719481973377803,0.504050462956012,0.71212865312102,0.660851370217254,0.752844385150705,0.512846369350776,0.6603347514261,0.648021994551502,0.348308076459446,0.625419639033701,0.615383110371983,0.550595933629353,0.421474030561722,0.646213957419203,0.576090028998567,0.443031130392015,0.500267562467515,0.790015782182204,0.811300745434761,0.785417910277826,0.850529188739918,0.811300745434761
